transaction_id,flight_id,transaction_time,scheduled_departure_time,departure_delay_minutes,is_international,destination_region,traveler_type,income_segment,product_category,product_name,unit_price_usd,quantity,total_amount_usd
724,357,2025-09-03 17:42:00,2025-09-03 20:00:00,106,False,Asia,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
461,230,2025-09-21 08:07:00,2025-09-21 09:00:00,58,True,Domestic,Leisure,High,Fragrance,Omnia Crystalline,180,1,180
732,361,2025-09-13 16:24:00,2025-09-13 17:00:00,32,True,Domestic,Luxury Shopper,High,Leather,Serpenti Forever Bag,2100,2,4200
752,369,2025-09-03 16:27:00,2025-09-03 17:00:00,72,True,Asia,Leisure,Ultra High,Watch,Serpenti Watch,14500,1,14500
925,457,2025-09-12 20:33:00,2025-09-12 22:00:00,77,True,Domestic,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
909,447,2025-09-13 10:51:00,2025-09-13 13:00:00,35,True,Middle East,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
558,277,2025-09-12 08:32:00,2025-09-12 11:00:00,84,True,Middle East,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
547,273,2025-09-02 10:03:00,2025-09-02 11:00:00,16,True,Asia,Luxury Shopper,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
253,129,2025-09-22 15:22:00,2025-09-22 17:00:00,33,True,Domestic,Luxury Shopper,High,Leather,Bulgari Tote,1800,2,3600
390,200,2025-09-18 05:59:00,2025-09-18 08:00:00,48,True,Middle East,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
594,293,2025-09-06 08:04:00,2025-09-06 09:00:00,45,True,Asia,Business,Ultra High,Watch,Octo Finissimo,12800,1,12800
883,437,2025-09-06 09:10:00,2025-09-06 10:00:00,116,True,Asia,Business,High,Jewelry,Serpenti Ring,6800,1,6800
256,131,2025-09-17 06:07:00,2025-09-17 07:00:00,99,True,Asia,Leisure,High,Leather,Bulgari Tote,1800,1,1800
709,347,2025-09-27 09:06:00,2025-09-27 11:00:00,71,True,Asia,Leisure,High,Leather,Bulgari Tote,1800,2,3600
815,402,2025-09-15 13:01:00,2025-09-15 15:00:00,53,True,Asia,Luxury Shopper,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
921,455,2025-09-21 17:59:00,2025-09-21 19:00:00,76,False,Europe,Business,Ultra High,Fragrance,Le Gemme Tygar,260,2,520
450,224,2025-09-24 12:47:00,2025-09-24 15:00:00,46,False,Domestic,Business,High,Watch,Octo Finissimo,12800,1,12800
10,5,2025-09-04 05:17:00,2025-09-04 06:00:00,5,False,Asia,Leisure,High,Watch,Serpenti Watch,14500,1,14500
824,407,2025-09-24 07:58:00,2025-09-24 09:00:00,71,True,Domestic,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
798,395,2025-09-25 08:32:00,2025-09-25 11:00:00,42,True,Asia,Leisure,High,Leather,Serpenti Forever Bag,2100,2,4200
242,123,2025-09-02 11:34:00,2025-09-02 14:00:00,86,False,Asia,Business,High,Jewelry,B.Zero1 Necklace,5200,1,5200
251,128,2025-09-15 19:19:00,2025-09-15 21:00:00,63,False,Europe,Business,High,Fragrance,Le Gemme Tygar,260,1,260
877,435,2025-09-09 16:54:00,2025-09-09 18:00:00,63,True,Asia,Leisure,High,Watch,Octo Finissimo,12800,1,12800
5,3,2025-09-23 19:43:00,2025-09-23 22:00:00,17,True,Europe,Business,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
119,60,2025-09-02 06:31:00,2025-09-02 09:00:00,94,False,Asia,Leisure,Ultra High,Watch,Octo Finissimo,12800,1,12800
801,396,2025-09-03 09:40:00,2025-09-03 11:00:00,20,True,Asia,Business,High,Fragrance,Omnia Crystalline,180,1,180
374,192,2025-09-11 15:40:00,2025-09-11 17:00:00,45,True,Asia,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,2,520
65,32,2025-09-12 12:52:00,2025-09-12 15:00:00,51,True,Europe,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
146,71,2025-09-04 16:56:00,2025-09-04 18:00:00,36,True,Domestic,Luxury Shopper,Ultra High,Fragrance,Omnia Crystalline,180,2,360
224,113,2025-09-19 13:46:00,2025-09-19 15:00:00,13,True,Asia,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
239,122,2025-09-11 09:02:00,2025-09-11 11:00:00,105,True,Domestic,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
177,87,2025-09-13 05:39:00,2025-09-13 07:00:00,34,True,Europe,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
779,384,2025-09-03 08:34:00,2025-09-03 11:00:00,102,True,Europe,Leisure,High,Jewelry,Serpenti Ring,6800,1,6800
853,423,2025-09-19 20:04:00,2025-09-19 21:00:00,18,True,Domestic,Business,High,Fragrance,Le Gemme Tygar,260,1,260
282,142,2025-09-16 10:09:00,2025-09-16 12:00:00,23,True,Asia,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
63,31,2025-09-12 19:36:00,2025-09-12 22:00:00,10,True,Asia,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
217,110,2025-09-30 08:07:00,2025-09-30 09:00:00,54,True,Asia,Leisure,Ultra High,Watch,Octo Finissimo,12800,1,12800
854,424,2025-09-19 17:05:00,2025-09-19 19:00:00,60,True,Middle East,Leisure,Ultra High,Leather,Bulgari Tote,1800,2,3600
827,408,2025-09-14 16:22:00,2025-09-14 17:00:00,45,False,Asia,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
795,393,2025-09-26 18:22:00,2025-09-26 20:00:00,34,True,Europe,Business,Ultra High,Leather,Bulgari Tote,1800,1,1800
689,337,2025-09-11 04:53:00,2025-09-11 07:00:00,83,False,Europe,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
461,230,2025-09-21 08:07:00,2025-09-21 09:00:00,58,True,Domestic,Leisure,High,Fragrance,Omnia Crystalline,180,1,180
929,459,2025-09-10 14:26:00,2025-09-10 17:00:00,115,True,Europe,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
610,300,2025-09-02 14:17:00,2025-09-02 17:00:00,98,True,Domestic,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
105,54,2025-09-13 13:44:00,2025-09-13 16:00:00,53,True,Asia,Leisure,High,Leather,Bulgari Tote,1800,2,3600
99,50,2025-09-27 10:55:00,2025-09-27 13:00:00,73,True,Domestic,Business,High,Fragrance,Omnia Crystalline,180,1,180
511,254,2025-09-30 09:33:00,2025-09-30 12:00:00,90,False,Middle East,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
385,196,2025-09-17 17:41:00,2025-09-17 19:00:00,35,True,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
405,206,2025-09-21 12:49:00,2025-09-21 15:00:00,23,True,Europe,Leisure,High,Watch,Serpenti Watch,14500,1,14500
823,406,2025-09-17 16:03:00,2025-09-17 17:00:00,58,False,Asia,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
518,257,2025-09-05 10:27:00,2025-09-05 12:00:00,100,False,Europe,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
476,239,2025-09-05 18:04:00,2025-09-05 19:00:00,47,True,Asia,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
977,488,2025-09-17 06:16:00,2025-09-17 08:00:00,3,True,Domestic,Leisure,High,Fragrance,Omnia Crystalline,180,2,360
709,347,2025-09-27 09:06:00,2025-09-27 11:00:00,71,True,Asia,Leisure,High,Leather,Bulgari Tote,1800,2,3600
863,428,2025-09-30 08:50:00,2025-09-30 11:00:00,15,True,Asia,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
645,318,2025-09-13 13:45:00,2025-09-13 16:00:00,99,False,Asia,Business,Ultra High,Leather,Bulgari Tote,1800,2,3600
870,432,2025-09-25 20:50:00,2025-09-25 22:00:00,103,True,Europe,Leisure,High,Leather,Bulgari Tote,1800,1,1800
771,379,2025-09-23 05:04:00,2025-09-23 07:00:00,99,True,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
437,219,2025-09-06 17:32:00,2025-09-06 19:00:00,8,False,Domestic,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
23,11,2025-09-05 12:55:00,2025-09-05 15:00:00,30,True,Europe,Business,High,Leather,Serpenti Forever Bag,2100,2,4200
997,497,2025-09-30 13:30:00,2025-09-30 14:00:00,84,False,Asia,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
565,280,2025-09-27 10:21:00,2025-09-27 11:00:00,48,True,Asia,Leisure,High,Watch,Octo Finissimo,12800,1,12800
677,333,2025-09-23 06:10:00,2025-09-23 08:00:00,46,False,Asia,Leisure,Ultra High,Leather,Bulgari Tote,1800,2,3600
714,349,2025-09-16 05:04:00,2025-09-16 07:00:00,35,True,Middle East,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
458,229,2025-09-14 15:51:00,2025-09-14 17:00:00,103,True,Domestic,Luxury Shopper,Ultra High,Leather,Bulgari Tote,1800,1,1800
83,42,2025-09-28 17:50:00,2025-09-28 19:00:00,9,True,Europe,Business,High,Watch,Octo Finissimo,12800,1,12800
145,70,2025-09-04 14:19:00,2025-09-04 16:00:00,19,True,Domestic,Business,Ultra High,Fragrance,Omnia Crystalline,180,1,180
85,43,2025-09-14 15:21:00,2025-09-14 16:00:00,4,False,Middle East,Business,High,Fragrance,Le Gemme Tygar,260,2,520
78,38,2025-09-29 19:38:00,2025-09-29 22:00:00,59,True,Europe,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
457,229,2025-09-14 14:02:00,2025-09-14 17:00:00,103,True,Domestic,Business,High,Fragrance,Omnia Crystalline,180,1,180
878,435,2025-09-09 16:04:00,2025-09-09 18:00:00,63,True,Asia,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
1,1,2025-09-01 08:58:00,2025-09-01 11:00:00,113,True,Domestic,Leisure,High,Watch,Serpenti Watch,14500,1,14500
51,23,2025-09-04 11:57:00,2025-09-04 14:00:00,87,True,Domestic,Leisure,Ultra High,Watch,Serpenti Watch,14500,1,14500
685,336,2025-09-13 07:01:00,2025-09-13 08:00:00,104,False,Europe,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
717,351,2025-09-17 04:26:00,2025-09-17 07:00:00,61,True,Asia,Leisure,High,Watch,Serpenti Watch,14500,1,14500
772,380,2025-09-11 08:48:00,2025-09-11 10:00:00,103,True,Asia,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
446,223,2025-09-15 11:43:00,2025-09-15 14:00:00,108,False,Middle East,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
449,224,2025-09-24 13:17:00,2025-09-24 15:00:00,46,False,Europe,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
881,437,2025-09-06 07:14:00,2025-09-06 10:00:00,116,False,Middle East,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
488,243,2025-09-17 07:43:00,2025-09-17 10:00:00,55,True,Asia,Leisure,Ultra High,Watch,Serpenti Watch,14500,1,14500
800,396,2025-09-03 09:09:00,2025-09-03 11:00:00,20,False,Middle East,Luxury Shopper,High,Fragrance,Le Gemme Tygar,260,2,520
34,17,2025-09-27 05:47:00,2025-09-27 08:00:00,113,True,Asia,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
348,177,2025-09-03 19:34:00,2025-09-03 21:00:00,7,True,Domestic,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
95,48,2025-09-13 15:39:00,2025-09-13 17:00:00,116,True,Europe,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
72,35,2025-09-13 04:15:00,2025-09-13 06:00:00,16,False,Domestic,Luxury Shopper,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
551,274,2025-09-19 14:08:00,2025-09-19 17:00:00,117,True,Asia,Leisure,High,Watch,Serpenti Watch,14500,1,14500
154,76,2025-09-04 14:29:00,2025-09-04 17:00:00,1,False,Asia,Business,High,Jewelry,Serpenti Ring,6800,1,6800
250,127,2025-09-22 19:10:00,2025-09-22 20:00:00,1,False,Asia,Business,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
674,332,2025-09-18 04:54:00,2025-09-18 07:00:00,111,True,Asia,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
438,219,2025-09-06 18:20:00,2025-09-06 19:00:00,8,False,Europe,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
118,60,2025-09-02 06:57:00,2025-09-02 09:00:00,94,True,Middle East,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
771,379,2025-09-23 05:04:00,2025-09-23 07:00:00,99,True,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
891,440,2025-09-14 12:12:00,2025-09-14 15:00:00,1,True,Europe,Leisure,High,Leather,Serpenti Forever Bag,2100,2,4200
306,156,2025-09-11 03:19:00,2025-09-11 06:00:00,35,True,Domestic,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
268,135,2025-09-11 05:19:00,2025-09-11 06:00:00,110,False,Asia,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
961,480,2025-09-04 16:09:00,2025-09-04 19:00:00,93,True,Europe,Luxury Shopper,High,Leather,Bulgari Tote,1800,1,1800
54,25,2025-09-04 08:55:00,2025-09-04 11:00:00,58,True,Domestic,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
236,120,2025-09-15 04:28:00,2025-09-15 06:00:00,50,False,Europe,Luxury Shopper,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
389,199,2025-09-22 07:06:00,2025-09-22 09:00:00,20,True,Asia,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
990,494,2025-09-02 05:24:00,2025-09-02 06:00:00,111,False,Asia,Business,Ultra High,Fragrance,Omnia Crystalline,180,1,180
734,361,2025-09-13 16:21:00,2025-09-13 17:00:00,32,False,Asia,Leisure,Ultra High,Leather,Bulgari Tote,1800,1,1800
763,374,2025-09-11 06:06:00,2025-09-11 08:00:00,105,True,Asia,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
825,407,2025-09-24 06:08:00,2025-09-24 09:00:00,71,True,Europe,Business,High,Fragrance,Le Gemme Tygar,260,1,260
401,204,2025-09-22 11:56:00,2025-09-22 13:00:00,3,True,Middle East,Business,Ultra High,Watch,Octo Finissimo,12800,1,12800
624,308,2025-09-15 07:44:00,2025-09-15 09:00:00,114,True,Middle East,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
767,377,2025-09-19 15:22:00,2025-09-19 18:00:00,32,True,Europe,Business,High,Fragrance,Le Gemme Tygar,260,2,520
303,155,2025-09-07 08:21:00,2025-09-07 09:00:00,113,False,Domestic,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
919,453,2025-09-24 04:33:00,2025-09-24 06:00:00,28,True,Domestic,Business,High,Watch,Serpenti Watch,14500,1,14500
207,103,2025-09-06 04:59:00,2025-09-06 07:00:00,105,False,Europe,Business,High,Leather,Serpenti Forever Bag,2100,2,4200
229,116,2025-09-28 14:32:00,2025-09-28 16:00:00,22,True,Europe,Business,High,Watch,Octo Finissimo,12800,1,12800
853,423,2025-09-19 20:04:00,2025-09-19 21:00:00,18,True,Domestic,Business,High,Fragrance,Le Gemme Tygar,260,1,260
910,448,2025-09-19 06:09:00,2025-09-19 07:00:00,95,True,Asia,Business,High,Jewelry,B.Zero1 Necklace,5200,1,5200
578,286,2025-09-08 10:33:00,2025-09-08 12:00:00,116,True,Middle East,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
75,37,2025-09-22 09:55:00,2025-09-22 11:00:00,115,True,Asia,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
435,218,2025-09-15 05:12:00,2025-09-15 07:00:00,117,True,Domestic,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
103,53,2025-09-19 16:30:00,2025-09-19 17:00:00,76,True,Europe,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
422,213,2025-09-24 14:18:00,2025-09-24 15:00:00,36,True,Domestic,Luxury Shopper,High,Leather,Bulgari Tote,1800,1,1800
704,344,2025-09-03 07:04:00,2025-09-03 10:00:00,62,False,Asia,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
764,375,2025-09-22 16:05:00,2025-09-22 17:00:00,14,True,Domestic,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
738,363,2025-09-11 04:56:00,2025-09-11 06:00:00,14,False,Asia,Business,Ultra High,Fragrance,Omnia Crystalline,180,2,360
806,398,2025-09-13 04:06:00,2025-09-13 06:00:00,94,True,Europe,Leisure,Ultra High,Fragrance,Omnia Crystalline,180,2,360
306,156,2025-09-11 03:19:00,2025-09-11 06:00:00,35,True,Domestic,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
98,50,2025-09-27 11:11:00,2025-09-27 13:00:00,73,True,Asia,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
850,422,2025-09-29 12:34:00,2025-09-29 15:00:00,28,False,Asia,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
798,395,2025-09-25 08:32:00,2025-09-25 11:00:00,42,True,Asia,Leisure,High,Leather,Serpenti Forever Bag,2100,2,4200
335,169,2025-09-19 12:04:00,2025-09-19 15:00:00,96,True,Asia,Business,High,Jewelry,B.Zero1 Necklace,5200,1,5200
859,427,2025-09-24 11:30:00,2025-09-24 12:00:00,49,False,Asia,Luxury Shopper,Ultra High,Fragrance,Omnia Crystalline,180,1,180
435,218,2025-09-15 05:12:00,2025-09-15 07:00:00,117,True,Domestic,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
447,223,2025-09-15 12:11:00,2025-09-15 14:00:00,108,False,Domestic,Business,High,Watch,Octo Finissimo,12800,1,12800
994,496,2025-09-28 04:50:00,2025-09-28 07:00:00,5,False,Domestic,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
308,156,2025-09-11 05:11:00,2025-09-11 06:00:00,35,True,Middle East,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
249,127,2025-09-22 17:22:00,2025-09-22 20:00:00,1,True,Europe,Business,High,Leather,Bulgari Tote,1800,2,3600
166,82,2025-09-17 10:05:00,2025-09-17 12:00:00,67,False,Asia,Leisure,High,Watch,Octo Finissimo,12800,1,12800
481,240,2025-09-11 05:26:00,2025-09-11 06:00:00,24,False,Europe,Business,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
984,492,2025-09-20 06:27:00,2025-09-20 09:00:00,116,True,Middle East,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
335,169,2025-09-19 12:04:00,2025-09-19 15:00:00,96,True,Asia,Business,High,Jewelry,B.Zero1 Necklace,5200,1,5200
542,271,2025-09-21 19:42:00,2025-09-21 22:00:00,59,True,Europe,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
759,372,2025-09-23 14:28:00,2025-09-23 16:00:00,111,True,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
106,55,2025-09-10 07:03:00,2025-09-10 08:00:00,47,True,Asia,Business,High,Fragrance,Le Gemme Tygar,260,1,260
563,279,2025-09-17 17:26:00,2025-09-17 20:00:00,78,True,Middle East,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
81,41,2025-09-01 07:07:00,2025-09-01 10:00:00,87,False,Middle East,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
133,66,2025-09-09 18:20:00,2025-09-09 19:00:00,62,True,Asia,Luxury Shopper,Ultra High,Fragrance,Omnia Crystalline,180,1,180
797,395,2025-09-25 08:45:00,2025-09-25 11:00:00,42,False,Europe,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
900,444,2025-09-15 07:26:00,2025-09-15 09:00:00,88,True,Europe,Business,Ultra High,Fragrance,Omnia Crystalline,180,2,360
138,68,2025-09-02 05:37:00,2025-09-02 08:00:00,35,False,Asia,Luxury Shopper,High,Leather,Serpenti Forever Bag,2100,2,4200
184,91,2025-09-23 14:10:00,2025-09-23 16:00:00,0,True,Middle East,Leisure,Ultra High,Watch,Octo Finissimo,12800,1,12800
401,204,2025-09-22 11:56:00,2025-09-22 13:00:00,3,True,Middle East,Business,Ultra High,Watch,Octo Finissimo,12800,1,12800
330,167,2025-09-25 09:03:00,2025-09-25 11:00:00,47,False,Asia,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
785,387,2025-09-06 05:52:00,2025-09-06 08:00:00,51,False,Domestic,Leisure,High,Leather,Bulgari Tote,1800,2,3600
508,253,2025-09-19 11:08:00,2025-09-19 12:00:00,38,True,Domestic,Business,Ultra High,Fragrance,Omnia Crystalline,180,2,360
852,422,2025-09-29 14:19:00,2025-09-29 15:00:00,28,True,Middle East,Luxury Shopper,High,Fragrance,Le Gemme Tygar,260,1,260
984,492,2025-09-20 06:27:00,2025-09-20 09:00:00,116,True,Middle East,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
69,34,2025-09-24 11:08:00,2025-09-24 13:00:00,87,True,Asia,Business,Ultra High,Watch,Serpenti Watch,14500,1,14500
546,272,2025-09-05 06:17:00,2025-09-05 08:00:00,24,True,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
774,381,2025-09-17 11:40:00,2025-09-17 13:00:00,54,True,Domestic,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
53,24,2025-09-29 14:29:00,2025-09-29 16:00:00,72,False,Domestic,Leisure,High,Watch,Octo Finissimo,12800,1,12800
450,224,2025-09-24 12:47:00,2025-09-24 15:00:00,46,False,Domestic,Business,High,Watch,Octo Finissimo,12800,1,12800
205,101,2025-09-05 17:27:00,2025-09-05 19:00:00,11,True,Middle East,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
126,63,2025-09-26 04:53:00,2025-09-26 06:00:00,6,False,Domestic,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
747,367,2025-09-10 10:06:00,2025-09-10 12:00:00,106,True,Domestic,Luxury Shopper,Ultra High,Watch,Serpenti Watch,14500,1,14500
43,20,2025-09-13 20:24:00,2025-09-13 22:00:00,68,True,Europe,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
752,369,2025-09-03 16:27:00,2025-09-03 17:00:00,72,True,Asia,Leisure,Ultra High,Watch,Serpenti Watch,14500,1,14500
971,485,2025-09-22 07:27:00,2025-09-22 09:00:00,116,True,Domestic,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
883,437,2025-09-06 09:10:00,2025-09-06 10:00:00,116,True,Asia,Business,High,Jewelry,Serpenti Ring,6800,1,6800
111,57,2025-09-04 11:14:00,2025-09-04 14:00:00,28,True,Europe,Leisure,Ultra High,Fragrance,Omnia Crystalline,180,1,180
761,373,2025-09-23 17:29:00,2025-09-23 20:00:00,15,True,Asia,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
663,327,2025-09-03 09:02:00,2025-09-03 10:00:00,94,False,Europe,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
183,91,2025-09-23 14:53:00,2025-09-23 16:00:00,0,True,Domestic,Leisure,High,Fragrance,Omnia Crystalline,180,2,360
848,420,2025-09-26 20:12:00,2025-09-26 21:00:00,114,False,Asia,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
95,48,2025-09-13 15:39:00,2025-09-13 17:00:00,116,True,Europe,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
971,485,2025-09-22 07:27:00,2025-09-22 09:00:00,116,True,Domestic,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
374,192,2025-09-11 15:40:00,2025-09-11 17:00:00,45,True,Asia,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,2,520
912,450,2025-09-04 12:29:00,2025-09-04 13:00:00,78,False,Domestic,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
520,259,2025-09-18 05:06:00,2025-09-18 06:00:00,15,False,Europe,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
900,444,2025-09-15 07:26:00,2025-09-15 09:00:00,88,True,Europe,Business,Ultra High,Fragrance,Omnia Crystalline,180,2,360
360,183,2025-09-26 10:15:00,2025-09-26 12:00:00,51,False,Europe,Business,High,Leather,Bulgari Tote,1800,1,1800
900,444,2025-09-15 07:26:00,2025-09-15 09:00:00,88,True,Europe,Business,Ultra High,Fragrance,Omnia Crystalline,180,2,360
696,341,2025-09-02 04:20:00,2025-09-02 06:00:00,30,True,Asia,Business,High,Watch,Octo Finissimo,12800,1,12800
281,141,2025-09-11 14:02:00,2025-09-11 17:00:00,30,False,Asia,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
195,97,2025-09-07 19:33:00,2025-09-07 21:00:00,53,True,Asia,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
864,428,2025-09-30 09:15:00,2025-09-30 11:00:00,15,True,Asia,Business,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
195,97,2025-09-07 19:33:00,2025-09-07 21:00:00,53,True,Asia,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
667,329,2025-09-06 13:52:00,2025-09-06 15:00:00,99,False,Europe,Business,High,Watch,Serpenti Watch,14500,1,14500
93,47,2025-09-24 16:39:00,2025-09-24 19:00:00,21,True,Europe,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
672,331,2025-09-11 19:35:00,2025-09-11 22:00:00,47,False,Europe,Luxury Shopper,High,Leather,Serpenti Forever Bag,2100,1,2100
946,470,2025-09-28 13:24:00,2025-09-28 15:00:00,94,True,Middle East,Leisure,High,Jewelry,Serpenti Ring,6800,1,6800
61,30,2025-09-29 19:19:00,2025-09-29 20:00:00,56,True,Middle East,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
634,312,2025-09-25 18:08:00,2025-09-25 21:00:00,114,True,Europe,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
51,23,2025-09-04 11:57:00,2025-09-04 14:00:00,87,True,Domestic,Leisure,Ultra High,Watch,Serpenti Watch,14500,1,14500
403,205,2025-09-27 08:08:00,2025-09-27 11:00:00,33,True,Domestic,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
789,390,2025-09-10 11:09:00,2025-09-10 14:00:00,104,False,Asia,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
5,3,2025-09-23 19:43:00,2025-09-23 22:00:00,17,True,Europe,Business,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
466,234,2025-09-04 12:25:00,2025-09-04 15:00:00,25,True,Middle East,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
604,298,2025-09-29 12:00:00,2025-09-29 13:00:00,70,True,Domestic,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
682,335,2025-09-29 04:19:00,2025-09-29 07:00:00,72,True,Asia,Luxury Shopper,Ultra High,Leather,Bulgari Tote,1800,1,1800
